genome_id,antibiotic,resistance,source
1553440986,Gentamicin,Susceptible,NCBI
90370.3141,Ampicillin,Resistant,BV-BRC
2786035389,Ofloxacin,Susceptible,NCBI
1313.20070,Tetracycline,Resistant,BV-BRC
1773.20661,Ofloxacin,Susceptible,BV-BRC
3029735869,Amoxicillin,Resistant,NCBI
1280.24898,Penicillin,Susceptible,BV-BRC
2315597224,Azithromycin,Resistant,NCBI
1280.33301,Penicillin,Resistant,BV-BRC
3199611251,Levofloxacin,Susceptible,NCBI
573.29992,Meropenem,Susceptible,BV-BRC
33892.68,Ofloxacin,Susceptible,BV-BRC
1773.42462,Ofloxacin,Resistant,BV-BRC
3272567534,Ofloxacin,Resistant,NCBI
1280.46346,Gentamicin,Resistant,BV-BRC
1352.12016,Vancomycin,Resistant,BV-BRC
573.31293,Ciprofloxacin,Susceptible,BV-BRC
624.3799,Azithromycin,Susceptible,BV-BRC
1280.39503,Ciprofloxacin,Resistant,BV-BRC
2866087030,Erythromycin,Susceptible,NCBI
3084708639,Meropenem,Susceptible,NCBI
2862564380,Ciprofloxacin,Susceptible,NCBI
1634065327,Amoxicillin,Resistant,NCBI
1313.14818,Erythromycin,Susceptible,BV-BRC
2831118354,Ofloxacin,Susceptible,NCBI
995923765,Azithromycin,Resistant,NCBI
595.118,Ampicillin,Susceptible,BV-BRC
1313.18854,Tetracycline,Resistant,BV-BRC
485.8168,Cefixime,Resistant,BV-BRC
485.18869,Azithromycin,Resistant,BV-BRC
2310401373,Ciprofloxacin,Susceptible,NCBI
1313.20451,Erythromycin,Resistant,BV-BRC
485.14332,Azithromycin,Susceptible,BV-BRC
949773636,Penicillin,Resistant,NCBI
1280.24222,Penicillin,Resistant,BV-BRC
1733.2520,Ofloxacin,Susceptible,BV-BRC
3046119781,Ampicillin,Susceptible,NCBI
3084693289,Amoxicillin,Resistant,NCBI
485.4980,Cefixime,Susceptible,BV-BRC
1368096007,Clindamycin,Resistant,NCBI
573.5824,Gentamicin,Resistant,BV-BRC
1352.10392,Vancomycin,Resistant,BV-BRC
573.41497,Gentamicin,Resistant,BV-BRC
28901.23284,Ampicillin,Susceptible,BV-BRC
1313.45710,Vancomycin,Susceptible,BV-BRC
573.33385,Levofloxacin,Resistant,BV-BRC
573.18102,Levofloxacin,Resistant,BV-BRC
485.14059,Penicillin,Susceptible,BV-BRC
573.20732,Levofloxacin,Susceptible,BV-BRC
3108871790,Clindamycin,Susceptible,NCBI
573.67050,Meropenem,Susceptible,BV-BRC
1116186.3,Amoxicillin,Resistant,BV-BRC
573.56340,Meropenem,Resistant,BV-BRC
1280.42986,Clindamycin,Susceptible,BV-BRC
2162607176,Cefixime,Resistant,NCBI
1280.29955,Penicillin,Resistant,BV-BRC
573.45953,Gentamicin,Susceptible,BV-BRC
573.44577,Meropenem,Resistant,BV-BRC
485.5120,Cefixime,Resistant,BV-BRC
1773.1545,Ofloxacin,Resistant,BV-BRC
573.51002,Tetracycline,Resistant,BV-BRC
3269318265,Levofloxacin,Resistant,NCBI
2289599745,Cefixime,Susceptible,NCBI
1352.11713,Vancomycin,Resistant,BV-BRC
1311.3036,Vancomycin,Susceptible,BV-BRC
2593965091,Ofloxacin,Resistant,NCBI
3199609177,Cefixime,Susceptible,NCBI
2212168272,Vancomycin,Resistant,NCBI
3264698352,Azithromycin,Susceptible,NCBI
3203263427,Gentamicin,Susceptible,NCBI
3219554276,Levofloxacin,Susceptible,NCBI
562.99811,Ampicillin,Susceptible,BV-BRC
1280.44456,Penicillin,Resistant,BV-BRC
485.18483,Cefixime,Susceptible,BV-BRC
1280.40466,Gentamicin,Susceptible,BV-BRC
573.51778,Levofloxacin,Susceptible,BV-BRC
1773.10620,Ofloxacin,Resistant,BV-BRC
1280.37669,Clindamycin,Resistant,BV-BRC
2838484772,Vancomycin,Resistant,NCBI
1206178161,Clindamycin,Resistant,NCBI
1280.9321,Clindamycin,Resistant,BV-BRC
573.26298,Levofloxacin,Resistant,BV-BRC
573.25991,Ciprofloxacin,Susceptible,BV-BRC
1280.43104,Penicillin,Resistant,BV-BRC
1727798505,Ofloxacin,Resistant,NCBI
1773.40762,Levofloxacin,Resistant,BV-BRC
1280.39689,Penicillin,Resistant,BV-BRC
573.43959,Tetracycline,Resistant,BV-BRC
3173347355,Vancomycin,Susceptible,NCBI
2987369913,Vancomycin,Resistant,NCBI
1231002947,Azithromycin,Resistant,NCBI
3219541708,Tetracycline,Susceptible,NCBI
127906.71,Cefixime,Susceptible,BV-BRC
573.27417,Levofloxacin,Susceptible,BV-BRC
485.548,Azithromycin,Resistant,BV-BRC
1313.45111,Azithromycin,Resistant,BV-BRC
573.13836,Gentamicin,Resistant,BV-BRC
2862574489,Penicillin,Resistant,NCBI
72407.2737,Gentamicin,Resistant,BV-BRC
573.77749,Gentamicin,Resistant,BV-BRC
1280.51831,Clindamycin,Resistant,BV-BRC
3275998283,Penicillin,Resistant,NCBI
485.18880,Cefixime,Susceptible,BV-BRC
998642845,Erythromycin,Resistant,NCBI
28901.16258,Ampicillin,Resistant,BV-BRC
485.17787,Cefixime,Resistant,BV-BRC
1313.20875,Erythromycin,Susceptible,BV-BRC
3112147748,Levofloxacin,Susceptible,NCBI
1313.45948,Penicillin,Resistant,BV-BRC
1352.7874,Vancomycin,Resistant,BV-BRC
2862574480,Gentamicin,Susceptible,NCBI
3211788304,Levofloxacin,Susceptible,NCBI
1313.15013,Erythromycin,Susceptible,BV-BRC
2833927632,Gentamicin,Susceptible,NCBI
915500045,Penicillin,Resistant,NCBI
485.17862,Cefixime,Susceptible,BV-BRC
2648858244,Cefixime,Resistant,NCBI
3070733940,Meropenem,Susceptible,NCBI
562.7678,Amoxicillin,Resistant,BV-BRC
1773.2789,Amoxicillin,Susceptible,BV-BRC
562.145007,Azithromycin,Susceptible,BV-BRC
2848923869,Erythromycin,Susceptible,NCBI
1280.35005,Erythromycin,Resistant,BV-BRC
1740694791,Gentamicin,Susceptible,NCBI
1313.31600,Penicillin,Susceptible,BV-BRC
3032049624,Gentamicin,Resistant,NCBI
2707840295,Tetracycline,Susceptible,NCBI
573.37753,Ciprofloxacin,Resistant,BV-BRC
485.7595,Ciprofloxacin,Susceptible,BV-BRC
1280.34318,Ciprofloxacin,Susceptible,BV-BRC
1313.27026,Erythromycin,Susceptible,BV-BRC
1280.17775,Erythromycin,Resistant,BV-BRC
1438629803,Penicillin,Susceptible,NCBI
485.7914,Cefixime,Susceptible,BV-BRC
1313.25269,Tetracycline,Susceptible,BV-BRC
2575330092,Erythromycin,Resistant,NCBI
1280.10038,Vancomycin,Susceptible,BV-BRC
2551163446,Cefixime,Susceptible,NCBI
1038927.7,Amoxicillin,Resistant,BV-BRC
1183684437,Clindamycin,Susceptible,NCBI
1280.33609,Clindamycin,Susceptible,BV-BRC
46170.739,Erythromycin,Resistant,BV-BRC
1280.53348,Clindamycin,Resistant,BV-BRC
2049409482,Tetracycline,Resistant,NCBI
3153048440,Cefixime,Susceptible,NCBI
562.23537,Amoxicillin,Resistant,BV-BRC
1352.9717,Vancomycin,Susceptible,BV-BRC
573.67319,Ampicillin,Resistant,BV-BRC
470.7969,Tetracycline,Resistant,BV-BRC
2950574290,Ofloxacin,Resistant,NCBI
1352.10081,Vancomycin,Resistant,BV-BRC
2162661578,Cefixime,Resistant,NCBI
485.17494,Penicillin,Susceptible,BV-BRC
2151794913,Vancomycin,Susceptible,NCBI
1280.16364,Penicillin,Resistant,BV-BRC
3069129929,Levofloxacin,Susceptible,NCBI
1733.7822,Ofloxacin,Resistant,BV-BRC
2783056676,Cefixime,Susceptible,NCBI
573.9805,Ciprofloxacin,Resistant,BV-BRC
1313.25249,Penicillin,Susceptible,BV-BRC
485.9608,Cefixime,Resistant,BV-BRC
1313.46086,Levofloxacin,Susceptible,BV-BRC
1352.11773,Vancomycin,Resistant,BV-BRC
1773.5207,Amoxicillin,Susceptible,BV-BRC
470.7731,Tetracycline,Resistant,BV-BRC
1352.11997,Vancomycin,Susceptible,BV-BRC
82655308,Penicillin,Susceptible,NCBI
983584575,Gentamicin,Resistant,NCBI
1280.55319,Clindamycin,Susceptible,BV-BRC
623.1101,Ampicillin,Resistant,BV-BRC
562.22677,Ampicillin,Resistant,BV-BRC
1773.27882,Ofloxacin,Susceptible,BV-BRC
1280.50050,Erythromycin,Resistant,BV-BRC
573.20792,Gentamicin,Resistant,BV-BRC
573.45258,Tetracycline,Susceptible,BV-BRC
485.121,Cefixime,Resistant,BV-BRC
1313.25746,Erythromycin,Susceptible,BV-BRC
485.13432,Azithromycin,Resistant,BV-BRC
3201359331,Penicillin,Resistant,NCBI
573.26019,Meropenem,Resistant,BV-BRC
2557040965,Vancomycin,Resistant,NCBI
573.56133,Ciprofloxacin,Susceptible,BV-BRC
28901.8334,Gentamicin,Susceptible,BV-BRC
1280.39615,Clindamycin,Susceptible,BV-BRC
1280.31213,Erythromycin,Susceptible,BV-BRC
1313.33062,Penicillin,Susceptible,BV-BRC
1280.8411,Vancomycin,Susceptible,BV-BRC
287.9330,Levofloxacin,Susceptible,BV-BRC
2860093710,Ofloxacin,Susceptible,NCBI
562.23767,Amoxicillin,Resistant,BV-BRC
2711483040,Ofloxacin,Resistant,NCBI
1773.10827,Ofloxacin,Resistant,BV-BRC
600.4,Azithromycin,Susceptible,BV-BRC
485.7882,Cefixime,Susceptible,BV-BRC
3219546214,Amoxicillin,Susceptible,NCBI
1352.9855,Vancomycin,Resistant,BV-BRC
1494902358,Amoxicillin,Resistant,NCBI
2119199697,Ciprofloxacin,Susceptible,NCBI
90371.5343,Ampicillin,Susceptible,BV-BRC
485.249,Cefixime,Resistant,BV-BRC
72407.1758,Meropenem,Resistant,BV-BRC
573.13613,Gentamicin,Resistant,BV-BRC
485.17615,Azithromycin,Susceptible,BV-BRC
573.54191,Ciprofloxacin,Resistant,BV-BRC
1877551502,Gentamicin,Resistant,NCBI
1394324135,Penicillin,Susceptible,NCBI
1761853197,Meropenem,Resistant,NCBI
408426549,Erythromycin,Resistant,NCBI
108619.84,Ampicillin,Resistant,BV-BRC
2870443835,Meropenem,Susceptible,NCBI
287.17469,Amoxicillin,Resistant,BV-BRC
1733.8715,Ofloxacin,Susceptible,BV-BRC
28901.24640,Ciprofloxacin,Resistant,BV-BRC
1313.29165,Erythromycin,Susceptible,BV-BRC
3170417988,Clindamycin,Susceptible,NCBI
2946726124,Penicillin,Susceptible,NCBI
573.13461,Gentamicin,Susceptible,BV-BRC
1234358802,Amoxicillin,Susceptible,NCBI
1280.29924,Clindamycin,Susceptible,BV-BRC
1313.45223,Azithromycin,Resistant,BV-BRC
573.52261,Meropenem,Resistant,BV-BRC
1313.18829,Erythromycin,Susceptible,BV-BRC
2710846469,Ofloxacin,Resistant,NCBI
2283882320,Cefixime,Resistant,NCBI
1733.9722,Ofloxacin,Resistant,BV-BRC
3211716097,Azithromycin,Susceptible,NCBI
470.7574,Ciprofloxacin,Resistant,BV-BRC
573.45771,Ciprofloxacin,Resistant,BV-BRC
2162432457,Cefixime,Resistant,NCBI
3068091419,Cefixime,Susceptible,NCBI
3108410935,Ampicillin,Susceptible,NCBI
573.26130,Ciprofloxacin,Susceptible,BV-BRC
573.63230,Levofloxacin,Resistant,BV-BRC
3199598937,Ampicillin,Susceptible,NCBI
3200123982,Amoxicillin,Resistant,NCBI
1773.5121,Amoxicillin,Susceptible,BV-BRC
2948101164,Penicillin,Resistant,NCBI
2532389310,Cefixime,Resistant,NCBI
573.14778,Ciprofloxacin,Resistant,BV-BRC
2844339108,Levofloxacin,Susceptible,NCBI
2075290256,Ofloxacin,Susceptible,NCBI
995920397,Erythromycin,Resistant,NCBI
573.29063,Tetracycline,Susceptible,BV-BRC
485.741,Cefixime,Susceptible,BV-BRC
1280.55293,Tetracycline,Susceptible,BV-BRC
573.30016,Meropenem,Resistant,BV-BRC
2452666684,Ampicillin,Susceptible,NCBI
1773.17263,Ofloxacin,Susceptible,BV-BRC
2711310045,Levofloxacin,Resistant,NCBI
2957223708,Amoxicillin,Resistant,NCBI
573.54273,Ciprofloxacin,Resistant,BV-BRC
1313.17312,Erythromycin,Resistant,BV-BRC
573.57034,Tetracycline,Resistant,BV-BRC
287.27709,Levofloxacin,Susceptible,BV-BRC
1280.33700,Penicillin,Resistant,BV-BRC
1931712545,Vancomycin,Susceptible,NCBI
287.12547,Levofloxacin,Resistant,BV-BRC
485.13523,Ciprofloxacin,Resistant,BV-BRC
1313.28014,Erythromycin,Resistant,BV-BRC
1280.33376,Clindamycin,Resistant,BV-BRC
2195822963,Clindamycin,Susceptible,NCBI
2718286284,Ciprofloxacin,Resistant,NCBI
2284340290,Azithromycin,Resistant,NCBI
2459434047,Azithromycin,Resistant,NCBI
1313.17201,Vancomycin,Susceptible,BV-BRC
1496.1071,Azithromycin,Resistant,BV-BRC
2284302555,Clindamycin,Resistant,NCBI
573.66080,Meropenem,Susceptible,BV-BRC
1733.10487,Ofloxacin,Susceptible,BV-BRC
3139019843,Clindamycin,Susceptible,NCBI
3199581154,Amoxicillin,Susceptible,NCBI
485.5277,Cefixime,Susceptible,BV-BRC
624.2060,Gentamicin,Resistant,BV-BRC
2981004153,Vancomycin,Resistant,NCBI
1280.18149,Erythromycin,Resistant,BV-BRC
287.34621,Erythromycin,Resistant,BV-BRC
2039932262,Ofloxacin,Susceptible,NCBI
485.13688,Cefixime,Resistant,BV-BRC
287.10010,Levofloxacin,Resistant,BV-BRC
485.7804,Cefixime,Susceptible,BV-BRC
2862441982,Vancomycin,Resistant,NCBI
1280.45333,Erythromycin,Resistant,BV-BRC
485.18877,Cefixime,Susceptible,BV-BRC
1313.24556,Penicillin,Susceptible,BV-BRC
1045297072,Amoxicillin,Susceptible,NCBI
1157484.3,Vancomycin,Resistant,BV-BRC
287.37279,Levofloxacin,Susceptible,BV-BRC
1134816.3,Vancomycin,Resistant,BV-BRC
470.7428,Levofloxacin,Resistant,BV-BRC
3199600214,Ofloxacin,Susceptible,NCBI
3272567535,Penicillin,Resistant,NCBI
1280.46435,Gentamicin,Susceptible,BV-BRC
3219562082,Gentamicin,Susceptible,NCBI
562.64831,Amoxicillin,Resistant,BV-BRC
2847019.3,Amoxicillin,Resistant,BV-BRC
3032031533,Gentamicin,Resistant,NCBI
3136390889,Tetracycline,Susceptible,NCBI
1773.3974,Amoxicillin,Susceptible,BV-BRC
562.77192,Amoxicillin,Resistant,BV-BRC
562.23565,Amoxicillin,Resistant,BV-BRC
1280.7285,Vancomycin,Susceptible,BV-BRC
1280.36188,Clindamycin,Susceptible,BV-BRC
2283882697,Amoxicillin,Susceptible,NCBI
1951066263,Vancomycin,Susceptible,NCBI
2787307775,Gentamicin,Resistant,NCBI
1280.24840,Penicillin,Resistant,BV-BRC
1313.45723,Vancomycin,Susceptible,BV-BRC
573.30009,Meropenem,Resistant,BV-BRC
3199866360,Levofloxacin,Susceptible,NCBI
1187440951,Erythromycin,Resistant,NCBI
573.50198,Meropenem,Resistant,BV-BRC
1280.9925,Erythromycin,Resistant,BV-BRC
1280.16984,Clindamycin,Resistant,BV-BRC
623.1391,Gentamicin,Susceptible,BV-BRC
485.4969,Azithromycin,Susceptible,BV-BRC
573.43045,Ciprofloxacin,Susceptible,BV-BRC
3135938808,Gentamicin,Resistant,NCBI
1280.39371,Ciprofloxacin,Susceptible,BV-BRC
1313.17294,Amoxicillin,Susceptible,BV-BRC
573.66788,Tetracycline,Resistant,BV-BRC
1773.5183,Amoxicillin,Susceptible,BV-BRC
573.14878,Meropenem,Resistant,BV-BRC
2295596698,Vancomycin,Susceptible,NCBI
1733.1749,Ofloxacin,Susceptible,BV-BRC
2623941374,Tetracycline,Resistant,NCBI
573.38708,Ciprofloxacin,Resistant,BV-BRC
1313.46698,Erythromycin,Resistant,BV-BRC
2671998970,Meropenem,Susceptible,NCBI
1733.5183,Ofloxacin,Susceptible,BV-BRC
470.7992,Gentamicin,Resistant,BV-BRC
1280.40497,Clindamycin,Susceptible,BV-BRC
1313.25597,Penicillin,Susceptible,BV-BRC
90370.4888,Ampicillin,Susceptible,BV-BRC
1912169460,Meropenem,Resistant,NCBI
562.7573,Meropenem,Susceptible,BV-BRC
1280.25874,Clindamycin,Resistant,BV-BRC
1280.42153,Erythromycin,Susceptible,BV-BRC
485.13089,Penicillin,Susceptible,BV-BRC
287.9212,Levofloxacin,Susceptible,BV-BRC
573.42228,Tetracycline,Resistant,BV-BRC
1733.7054,Ofloxacin,Susceptible,BV-BRC
470.7538,Gentamicin,Resistant,BV-BRC
1773.27075,Ofloxacin,Resistant,BV-BRC
573.58376,Tetracycline,Resistant,BV-BRC
1773.17654,Ofloxacin,Susceptible,BV-BRC
573.12715,Ciprofloxacin,Resistant,BV-BRC
562.98382,Ampicillin,Susceptible,BV-BRC
2204647962,Erythromycin,Resistant,NCBI
573.27954,Tetracycline,Resistant,BV-BRC
1313.46112,Azithromycin,Resistant,BV-BRC
2104054147,Vancomycin,Resistant,NCBI
2792341250,Ampicillin,Resistant,NCBI
573.35463,Gentamicin,Resistant,BV-BRC
573.58468,Gentamicin,Susceptible,BV-BRC
1313.41996,Tetracycline,Susceptible,BV-BRC
2638023974,Levofloxacin,Susceptible,NCBI
3207033614,Ofloxacin,Susceptible,NCBI
754295112,Erythromycin,Resistant,NCBI
1904519779,Azithromycin,Resistant,NCBI
3136794481,Ampicillin,Resistant,NCBI
3211706052,Levofloxacin,Susceptible,NCBI
1280.43537,Tetracycline,Resistant,BV-BRC
3054118365,Penicillin,Resistant,NCBI
1313.19858,Tetracycline,Resistant,BV-BRC
573.22509,Tetracycline,Susceptible,BV-BRC
1280.46863,Penicillin,Resistant,BV-BRC
90371.3901,Ampicillin,Susceptible,BV-BRC
1280.9945,Vancomycin,Susceptible,BV-BRC
197.16281,Clindamycin,Susceptible,BV-BRC
1280.51680,Penicillin,Resistant,BV-BRC
287.9226,Levofloxacin,Susceptible,BV-BRC
1313.24540,Erythromycin,Resistant,BV-BRC
1313.46339,Penicillin,Susceptible,BV-BRC
485.263,Cefixime,Resistant,BV-BRC
1280.51621,Tetracycline,Susceptible,BV-BRC
3003753026,Gentamicin,Resistant,NCBI
485.15122,Cefixime,Susceptible,BV-BRC
2280599173,Ampicillin,Susceptible,NCBI
1073034141,Vancomycin,Susceptible,NCBI
2727640672,Tetracycline,Resistant,NCBI
1313.42050,Erythromycin,Resistant,BV-BRC
28901.8974,Ampicillin,Susceptible,BV-BRC
1325876215,Penicillin,Resistant,NCBI
3108868612,Ampicillin,Susceptible,NCBI
2997751603,Gentamicin,Resistant,NCBI
485.14474,Azithromycin,Susceptible,BV-BRC
1280.16300,Erythromycin,Resistant,BV-BRC
573.67481,Tetracycline,Susceptible,BV-BRC
1271445767,Penicillin,Resistant,NCBI
573.20610,Gentamicin,Resistant,BV-BRC
1313.45452,Penicillin,Susceptible,BV-BRC
573.9727,Levofloxacin,Resistant,BV-BRC
562.65587,Ampicillin,Susceptible,BV-BRC
485.7965,Azithromycin,Resistant,BV-BRC
573.66987,Tetracycline,Resistant,BV-BRC
1280.39721,Erythromycin,Resistant,BV-BRC
1352.9442,Ampicillin,Resistant,BV-BRC
2869704959,Tetracycline,Susceptible,NCBI
1280.51551,Clindamycin,Susceptible,BV-BRC
1280.7280,Vancomycin,Susceptible,BV-BRC
287.1090,Meropenem,Susceptible,BV-BRC
1877408035,Tetracycline,Resistant,NCBI
3004625342,Gentamicin,Resistant,NCBI
2974398001,Meropenem,Resistant,NCBI
573.53496,Tetracycline,Resistant,BV-BRC
624.4413,Levofloxacin,Susceptible,BV-BRC
2991388602,Ampicillin,Susceptible,NCBI
2936294332,Vancomycin,Susceptible,NCBI
485.13247,Tetracycline,Susceptible,BV-BRC
1280.51933,Ciprofloxacin,Susceptible,BV-BRC
485.18929,Cefixime,Susceptible,BV-BRC
573.13933,Gentamicin,Susceptible,BV-BRC
573.77425,Levofloxacin,Resistant,BV-BRC
1280.55474,Erythromycin,Resistant,BV-BRC
573.17707,Levofloxacin,Resistant,BV-BRC
573.41291,Tetracycline,Resistant,BV-BRC
573.44338,Gentamicin,Resistant,BV-BRC
1280.9492,Penicillin,Resistant,BV-BRC
85569.297,Tetracycline,Susceptible,BV-BRC
1352.11692,Vancomycin,Susceptible,BV-BRC
573.30948,Meropenem,Resistant,BV-BRC
3056298623,Levofloxacin,Susceptible,NCBI
573.21408,Levofloxacin,Susceptible,BV-BRC
1313.25623,Penicillin,Susceptible,BV-BRC
1280.33917,Ciprofloxacin,Resistant,BV-BRC
485.18807,Azithromycin,Resistant,BV-BRC
3244105825,Ciprofloxacin,Susceptible,NCBI
72407.2689,Levofloxacin,Susceptible,BV-BRC
1313.17039,Erythromycin,Resistant,BV-BRC
28901.23638,Tetracycline,Resistant,BV-BRC
3243057993,Amoxicillin,Susceptible,NCBI
3038489225,Ofloxacin,Susceptible,NCBI
2558065522,Vancomycin,Resistant,NCBI
195.2055,Azithromycin,Susceptible,BV-BRC
1280.16019,Tetracycline,Resistant,BV-BRC
2577498191,Amoxicillin,Resistant,NCBI
85569.251,Ciprofloxacin,Susceptible,BV-BRC
2716306804,Ciprofloxacin,Resistant,NCBI
2185197659,Levofloxacin,Resistant,NCBI
3037641046,Ofloxacin,Susceptible,NCBI
573.62629,Levofloxacin,Resistant,BV-BRC
485.245,Cefixime,Resistant,BV-BRC
2073325575,Gentamicin,Susceptible,NCBI
1773.32567,Ofloxacin,Resistant,BV-BRC
90370.5522,Azithromycin,Susceptible,BV-BRC
1162922101,Erythromycin,Resistant,NCBI
1313.34338,Erythromycin,Resistant,BV-BRC
1313.18831,Erythromycin,Resistant,BV-BRC
485.4772,Cefixime,Susceptible,BV-BRC
573.49020,Gentamicin,Susceptible,BV-BRC
3033763043,Ofloxacin,Susceptible,NCBI
2274024766,Ofloxacin,Susceptible,NCBI
573.45797,Meropenem,Susceptible,BV-BRC
2862578114,Penicillin,Resistant,NCBI
573.24250,Ciprofloxacin,Susceptible,BV-BRC
399587.62,Azithromycin,Resistant,BV-BRC
3201408970,Penicillin,Resistant,NCBI
2162528139,Cefixime,Resistant,NCBI
1280.37602,Tetracycline,Susceptible,BV-BRC
1313.22389,Tetracycline,Susceptible,BV-BRC
90370.2927,Ampicillin,Susceptible,BV-BRC
485.7928,Cefixime,Susceptible,BV-BRC
1159267789,Vancomycin,Resistant,NCBI
470.7979,Ampicillin,Resistant,BV-BRC
1733.9954,Ofloxacin,Resistant,BV-BRC
1313.47747,Tetracycline,Susceptible,BV-BRC
1313.5770,Erythromycin,Resistant,BV-BRC
573.66474,Ampicillin,Resistant,BV-BRC
573.14245,Meropenem,Susceptible,BV-BRC
2970002568,Clindamycin,Resistant,NCBI
2036914417,Vancomycin,Susceptible,NCBI
573.45154,Levofloxacin,Susceptible,BV-BRC
1280.16792,Penicillin,Resistant,BV-BRC
1773.1387,Ofloxacin,Resistant,BV-BRC
574.68,Ciprofloxacin,Susceptible,BV-BRC
1280.25076,Ciprofloxacin,Resistant,BV-BRC
1352.9576,Vancomycin,Resistant,BV-BRC
562.98024,Meropenem,Susceptible,BV-BRC
470.7744,Ciprofloxacin,Resistant,BV-BRC
1313.33096,Erythromycin,Susceptible,BV-BRC
1352.9664,Vancomycin,Susceptible,BV-BRC
1280.4985,Vancomycin,Susceptible,BV-BRC
1280.18100,Clindamycin,Resistant,BV-BRC
2866122727,Penicillin,Resistant,NCBI
28901.21606,Meropenem,Susceptible,BV-BRC
2742920340,Vancomycin,Susceptible,NCBI
573.56923,Levofloxacin,Susceptible,BV-BRC
573.25945,Ciprofloxacin,Resistant,BV-BRC
624.2201,Ampicillin,Resistant,BV-BRC
1280.30246,Erythromycin,Resistant,BV-BRC
2310481455,Ampicillin,Susceptible,NCBI
2845939024,Meropenem,Susceptible,NCBI
485.4820,Azithromycin,Resistant,BV-BRC
1352.11935,Vancomycin,Susceptible,BV-BRC
573.49571,Gentamicin,Susceptible,BV-BRC
562.98431,Ampicillin,Susceptible,BV-BRC
624.2415,Azithromycin,Resistant,BV-BRC
3171310620,Meropenem,Susceptible,NCBI
2415143035,Ampicillin,Resistant,NCBI
2558052460,Vancomycin,Resistant,NCBI
573.13365,Meropenem,Resistant,BV-BRC
562.65499,Amoxicillin,Resistant,BV-BRC
573.64642,Meropenem,Resistant,BV-BRC
1733.2050,Ofloxacin,Susceptible,BV-BRC
3156958774,Ampicillin,Susceptible,NCBI
287.37291,Levofloxacin,Resistant,BV-BRC
3024560567,Gentamicin,Resistant,NCBI
2676287288,Meropenem,Resistant,NCBI
2572958819,Meropenem,Resistant,NCBI
2049725783,Tetracycline,Resistant,NCBI
1313.21454,Tetracycline,Susceptible,BV-BRC
1280.12584,Clindamycin,Susceptible,BV-BRC
1307903641,Azithromycin,Resistant,NCBI
573.45037,Levofloxacin,Susceptible,BV-BRC
615.641,Ampicillin,Resistant,BV-BRC
1280.34848,Clindamycin,Susceptible,BV-BRC
1280.51928,Clindamycin,Susceptible,BV-BRC
1352.9278,Vancomycin,Susceptible,BV-BRC
1352.1848,Vancomycin,Susceptible,BV-BRC
2838739692,Vancomycin,Resistant,NCBI
2005408390,Ciprofloxacin,Resistant,NCBI
1280.7309,Vancomycin,Susceptible,BV-BRC
3199585984,Ampicillin,Susceptible,NCBI
1313.32076,Tetracycline,Resistant,BV-BRC
1280.18054,Tetracycline,Susceptible,BV-BRC
470.7818,Ampicillin,Resistant,BV-BRC
1773.33143,Ofloxacin,Resistant,BV-BRC
2082772905,Vancomycin,Susceptible,NCBI
3264746185,Penicillin,Resistant,NCBI
485.18730,Cefixime,Susceptible,BV-BRC
485.6036,Cefixime,Resistant,BV-BRC
1313.25396,Tetracycline,Susceptible,BV-BRC
562.23334,Amoxicillin,Resistant,BV-BRC
755165489,Levofloxacin,Resistant,NCBI
2089952055,Erythromycin,Susceptible,NCBI
2785119378,Levofloxacin,Susceptible,NCBI
573.38746,Levofloxacin,Susceptible,BV-BRC
2899920663,Tetracycline,Resistant,NCBI
562.99393,Ampicillin,Susceptible,BV-BRC
1561172829,Ofloxacin,Resistant,NCBI
1773.13230,Ofloxacin,Resistant,BV-BRC
1733.593,Ofloxacin,Resistant,BV-BRC
1227432868,Azithromycin,Resistant,NCBI
1313.21658,Erythromycin,Susceptible,BV-BRC
46170.633,Gentamicin,Resistant,BV-BRC
28901.21403,Ampicillin,Susceptible,BV-BRC
1773.29152,Ofloxacin,Susceptible,BV-BRC
1114183222,Azithromycin,Resistant,NCBI
1313.19545,Erythromycin,Resistant,BV-BRC
90371.868,Ampicillin,Susceptible,BV-BRC
1352.11801,Vancomycin,Resistant,BV-BRC
573.24396,Ciprofloxacin,Resistant,BV-BRC
573.20330,Gentamicin,Resistant,BV-BRC
1352.1861,Vancomycin,Susceptible,BV-BRC
72407.1944,Tetracycline,Resistant,BV-BRC
3005605717,Vancomycin,Susceptible,NCBI
3199609177,Gentamicin,Susceptible,NCBI
1313.17002,Erythromycin,Susceptible,BV-BRC
1352.10326,Vancomycin,Susceptible,BV-BRC
573.77879,Meropenem,Susceptible,BV-BRC
1733.6322,Ofloxacin,Resistant,BV-BRC
562.140842,Ciprofloxacin,Resistant,BV-BRC
623.1751,Azithromycin,Resistant,BV-BRC
1280.30861,Penicillin,Resistant,BV-BRC
485.13289,Azithromycin,Susceptible,BV-BRC
1280.55407,Clindamycin,Resistant,BV-BRC
